KomKode;Y;X;KmsCellId;NBefPer;Dagbefolk
155;6167050;731250;100M_61670_7312;56;39
155;6167050;731350;100M_61670_7313;64;29
155;6167050;731450;100M_61670_7314;50;50
169;6167150;700350;100M_61671_7003;1;6
169;6167150;700450;100M_61671_7004;1;1
183;6167150;711050;100M_61671_7110;24;0
183;6167150;711150;100M_61671_7111;132;4
183;6167150;711250;100M_61671_7112;15;0
183;6167150;711350;100M_61671_7113;22;0
183;6167150;711450;100M_61671_7114;23;3
183;6167150;711550;100M_61671_7115;20;0
183;6167150;711650;100M_61671_7116;28;1
183;6167150;711750;100M_61671_7117;23;0
183;6167150;711850;100M_61671_7118;2;0
185;6167150;725350;100M_61671_7253;35;0
185;6167150;725450;100M_61671_7254;22;1
185;6167150;725550;100M_61671_7255;36;0
185;6167150;725650;100M_61671_7256;26;0
185;6167150;725750;100M_61671_7257;33;1
185;6167150;725850;100M_61671_7258;31;1
185;6167150;725950;100M_61671_7259;40;9
185;6167150;726050;100M_61671_7260;17;1
185;6167150;726350;100M_61671_7263;3;0
185;6167150;726850;100M_61671_7268;1;0
155;6167150;728850;100M_61671_7288;12;3
155;6167150;728950;100M_61671_7289;13;5
155;6167150;729050;100M_61671_7290;12;7
155;6167150;729150;100M_61671_7291;2;183
155;6167150;729250;100M_61671_7292;0;5
155;6167150;729350;100M_61671_7293;0;11
155;6167150;729750;100M_61671_7297;3;0
155;6167150;730250;100M_61671_7302;23;0
155;6167150;730350;100M_61671_7303;15;0
155;6167150;730450;100M_61671_7304;23;0
155;6167150;730550;100M_61671_7305;11;85
155;6167150;730650;100M_61671_7306;18;31
155;6167150;730750;100M_61671_7307;26;1
155;6167150;730850;100M_61671_7308;30;0
155;6167150;730950;100M_61671_7309;43;2
155;6167150;731050;100M_61671_7310;21;0
155;6167150;731150;100M_61671_7311;84;11
155;6167150;731250;100M_61671_7312;32;10
155;6167150;731350;100M_61671_7313;61;4
169;6167250;701650;100M_61672_7016;2;0
183;6167250;710650;100M_61672_7106;1;0
183;6167250;710750;100M_61672_7107;4;0
183;6167250;710850;100M_61672_7108;0;13
183;6167250;711050;100M_61672_7110;0;19
183;6167250;711150;100M_61672_7111;173;3
183;6167250;711250;100M_61672_7112;0;22
183;6167250;711350;100M_61672_7113;10;1
183;6167250;711450;100M_61672_7114;35;0
183;6167250;711550;100M_61672_7115;30;11
183;6167250;711650;100M_61672_7116;17;0
183;6167250;711750;100M_61672_7117;28;0
183;6167250;711850;100M_61672_7118;14;1
185;6167250;725350;100M_61672_7253;44;4
185;6167250;725450;100M_61672_7254;27;0
185;6167250;725550;100M_61672_7255;25;4
185;6167250;725650;100M_61672_7256;34;2
185;6167250;725750;100M_61672_7257;23;10
185;6167250;725850;100M_61672_7258;27;0
185;6167250;725950;100M_61672_7259;32;0
185;6167250;726050;100M_61672_7260;5;0
185;6167250;726450;100M_61672_7264;1;0
185;6167250;726850;100M_61672_7268;6;1
185;6167250;726950;100M_61672_7269;1;0
155;6167250;728850;100M_61672_7288;7;0
155;6167250;728950;100M_61672_7289;28;0
155;6167250;729050;100M_61672_7290;17;12
155;6167250;730250;100M_61672_7302;23;2
155;6167250;730350;100M_61672_7303;22;0
155;6167250;730450;100M_61672_7304;22;0
155;6167250;730550;100M_61672_7305;52;2
155;6167250;730650;100M_61672_7306;44;1
155;6167250;730750;100M_61672_7307;32;3
155;6167250;730850;100M_61672_7308;30;2
155;6167250;730950;100M_61672_7309;36;0
155;6167250;731050;100M_61672_7310;93;4
155;6167250;731150;100M_61672_7311;32;1
155;6167250;731250;100M_61672_7312;38;1
169;6167350;702150;100M_61673_7021;1;10
183;6167350;710750;100M_61673_7107;81;1
183;6167350;711050;100M_61673_7110;4;3
183;6167350;711150;100M_61673_7111;3;77
183;6167350;711250;100M_61673_7112;0;44
183;6167350;711450;100M_61673_7114;30;2
183;6167350;711550;100M_61673_7115;29;0
183;6167350;711650;100M_61673_7116;34;0
183;6167350;711750;100M_61673_7117;36;0
183;6167350;711850;100M_61673_7118;29;1
183;6167350;711950;100M_61673_7119;24;1
183;6167350;712050;100M_61673_7120;10;6
185;6167350;725350;100M_61673_7253;29;3
185;6167350;725450;100M_61673_7254;32;0
185;6167350;725550;100M_61673_7255;31;0
185;6167350;725650;100M_61673_7256;16;0
185;6167350;725750;100M_61673_7257;35;0
185;6167350;725850;100M_61673_7258;30;4
185;6167350;725950;100M_61673_7259;15;3
185;6167350;726150;100M_61673_7261;5;0
185;6167350;726450;100M_61673_7264;0;1
185;6167350;726650;100M_61673_7266;1;0
185;6167350;727050;100M_61673_7270;1;1
155;6167350;728950;100M_61673_7289;23;15
155;6167350;729050;100M_61673_7290;37;1
155;6167350;730250;100M_61673_7302;20;0
155;6167350;730350;100M_61673_7303;57;0
155;6167350;730450;100M_61673_7304;39;7
155;6167350;730550;100M_61673_7305;31;2
155;6167350;730650;100M_61673_7306;35;1
155;6167350;730750;100M_61673_7307;25;0
155;6167350;730850;100M_61673_7308;44;1
155;6167350;730950;100M_61673_7309;24;0
155;6167350;731050;100M_61673_7310;28;1
155;6167350;731150;100M_61673_7311;43;3
155;6167350;731250;100M_61673_7312;34;4
169;6167450;701650;100M_61674_7016;9;0
183;6167450;710650;100M_61674_7106;0;696
183;6167450;710750;100M_61674_7107;113;1
183;6167450;710850;100M_61674_7108;171;11
183;6167450;711150;100M_61674_7111;0;64
183;6167450;711250;100M_61674_7112;0;23
183;6167450;711350;100M_61674_7113;0;68
183;6167450;711450;100M_61674_7114;13;4
183;6167450;711550;100M_61674_7115;18;0
183;6167450;711650;100M_61674_7116;26;0
183;6167450;711750;100M_61674_7117;22;0
183;6167450;711850;100M_61674_7118;22;1
183;6167450;711950;100M_61674_7119;25;4
183;6167450;712050;100M_61674_7120;17;1
183;6167450;712150;100M_61674_7121;3;0
183;6167450;713250;100M_61674_7132;0;95
167;6167450;719250;100M_61674_7192;0;147
185;6167450;725250;100M_61674_7252;6;3
185;6167450;725350;100M_61674_7253;26;2
185;6167450;725450;100M_61674_7254;16;0
185;6167450;725550;100M_61674_7255;33;0
185;6167450;725650;100M_61674_7256;18;6
185;6167450;725750;100M_61674_7257;40;0
185;6167450;725850;100M_61674_7258;36;6
185;6167450;725950;100M_61674_7259;25;0
185;6167450;726150;100M_61674_7261;1;0
185;6167450;726950;100M_61674_7269;6;3
185;6167450;727050;100M_61674_7270;4;0
155;6167450;728950;100M_61674_7289;12;0
155;6167450;729050;100M_61674_7290;33;0
155;6167450;730250;100M_61674_7302;34;39
155;6167450;730350;100M_61674_7303;87;3
155;6167450;730450;100M_61674_7304;42;1298
155;6167450;730650;100M_61674_7306;5;0
155;6167450;730750;100M_61674_7307;31;4
155;6167450;730850;100M_61674_7308;36;2
155;6167450;730950;100M_61674_7309;27;3
155;6167450;731050;100M_61674_7310;15;0
155;6167450;731150;100M_61674_7311;13;0
155;6167450;731250;100M_61674_7312;28;1
169;6167550;701450;100M_61675_7014;2;0
169;6167550;702150;100M_61675_7021;3;1
183;6167550;710450;100M_61675_7104;42;0
183;6167550;710550;100M_61675_7105;136;3
183;6167550;710850;100M_61675_7108;156;53
183;6167550;710950;100M_61675_7109;129;1
183;6167550;711250;100M_61675_7112;0;1
183;6167550;711350;100M_61675_7113;0;50
183;6167550;711450;100M_61675_7114;13;0
183;6167550;711550;100M_61675_7115;13;0
183;6167550;711650;100M_61675_7116;21;2
183;6167550;711750;100M_61675_7117;22;3
183;6167550;711850;100M_61675_7118;30;1
183;6167550;711950;100M_61675_7119;24;0
183;6167550;712050;100M_61675_7120;30;0
183;6167550;712150;100M_61675_7121;20;1
183;6167550;712250;100M_61675_7122;5;2
185;6167550;725250;100M_61675_7252;6;1
185;6167550;725350;100M_61675_7253;45;0
185;6167550;725450;100M_61675_7254;23;1
185;6167550;725550;100M_61675_7255;9;0
185;6167550;725650;100M_61675_7256;22;3
185;6167550;725750;100M_61675_7257;21;1
185;6167550;725850;100M_61675_7258;39;0
185;6167550;725950;100M_61675_7259;28;1
185;6167550;726050;100M_61675_7260;26;0
185;6167550;726150;100M_61675_7261;5;0
185;6167550;726350;100M_61675_7263;1;0
185;6167550;726450;100M_61675_7264;1;0
185;6167550;726550;100M_61675_7265;1;0
185;6167550;726950;100M_61675_7269;5;0
155;6167550;728950;100M_61675_7289;15;15
155;6167550;729050;100M_61675_7290;26;3
155;6167550;729150;100M_61675_7291;10;1
155;6167550;730250;100M_61675_7302;39;0
155;6167550;730350;100M_61675_7303;41;4
155;6167550;730450;100M_61675_7304;34;1
155;6167550;730650;100M_61675_7306;1;28
155;6167550;730750;100M_61675_7307;38;1
155;6167550;730850;100M_61675_7308;27;1
155;6167550;730950;100M_61675_7309;12;0
155;6167550;731050;100M_61675_7310;7;0
155;6167550;731150;100M_61675_7311;29;6
155;6167550;731250;100M_61675_7312;20;3
169;6167650;702150;100M_61676_7021;2;0
183;6167650;710350;100M_61676_7103;39;1
183;6167650;710450;100M_61676_7104;41;5
183;6167650;710550;100M_61676_7105;82;8
183;6167650;710650;100M_61676_7106;229;2
183;6167650;710850;100M_61676_7108;212;8
183;6167650;710950;100M_61676_7109;243;6
183;6167650;711050;100M_61676_7110;81;0
183;6167650;711150;100M_61676_7111;1;0
183;6167650;711250;100M_61676_7112;28;48
183;6167650;711350;100M_61676_7113;86;6
183;6167650;711450;100M_61676_7114;31;0
183;6167650;711550;100M_61676_7115;12;19
183;6167650;711650;100M_61676_7116;43;2
183;6167650;711750;100M_61676_7117;25;2
183;6167650;711850;100M_61676_7118;29;0
183;6167650;711950;100M_61676_7119;28;4
183;6167650;712050;100M_61676_7120;35;10
183;6167650;712150;100M_61676_7121;19;0
183;6167650;712250;100M_61676_7122;12;11
183;6167650;712850;100M_61676_7128;0;0
183;6167650;712950;100M_61676_7129;8;3
183;6167650;713250;100M_61676_7132;0;10
183;6167650;713350;100M_61676_7133;0;3
183;6167650;713450;100M_61676_7134;9;3
167;6167650;719250;100M_61676_7192;0;30
167;6167650;719350;100M_61676_7193;0;86
167;6167650;719550;100M_61676_7195;0;5
167;6167650;719650;100M_61676_7196;0;39
167;6167650;719850;100M_61676_7198;0;55
185;6167650;725250;100M_61676_7252;11;1
185;6167650;725350;100M_61676_7253;18;0
185;6167650;725450;100M_61676_7254;15;0
185;6167650;725550;100M_61676_7255;38;55
185;6167650;725650;100M_61676_7256;36;1
185;6167650;725750;100M_61676_7257;22;0
185;6167650;725850;100M_61676_7258;27;3
185;6167650;725950;100M_61676_7259;23;25
185;6167650;726050;100M_61676_7260;29;0
185;6167650;726550;100M_61676_7265;4;0
185;6167650;727050;100M_61676_7270;2;0
155;6167650;728950;100M_61676_7289;17;0
155;6167650;729050;100M_61676_7290;18;1
155;6167650;729150;100M_61676_7291;4;0
155;6167650;729250;100M_61676_7292;3;0
155;6167650;730250;100M_61676_7302;21;0
155;6167650;730350;100M_61676_7303;27;0
155;6167650;730450;100M_61676_7304;17;1
155;6167650;730550;100M_61676_7305;50;1
155;6167650;730650;100M_61676_7306;41;4
155;6167650;730750;100M_61676_7307;32;1
155;6167650;730850;100M_61676_7308;13;0
155;6167650;730950;100M_61676_7309;0;3
155;6167650;731150;100M_61676_7311;41;1
155;6167650;731250;100M_61676_7312;33;1
169;6167750;700650;100M_61677_7006;11;2
169;6167750;700750;100M_61677_7007;11;5
169;6167750;700850;100M_61677_7008;25;1
169;6167750;700950;100M_61677_7009;14;1
169;6167750;701050;100M_61677_7010;2;1
169;6167750;701450;100M_61677_7014;0;1
169;6167750;702350;100M_61677_7023;5;0
183;6167750;708750;100M_61677_7087;0;39
183;6167750;708950;100M_61677_7089;1;7
183;6167750;709550;100M_61677_7095;12;2
183;6167750;710150;100M_61677_7101;11;0
183;6167750;710250;100M_61677_7102;50;1
183;6167750;710350;100M_61677_7103;47;0
183;6167750;710450;100M_61677_7104;80;0
183;6167750;710550;100M_61677_7105;41;2
183;6167750;710650;100M_61677_7106;143;1
183;6167750;710750;100M_61677_7107;211;1
183;6167750;710850;100M_61677_7108;82;2
183;6167750;710950;100M_61677_7109;25;46
183;6167750;711050;100M_61677_7110;190;0
183;6167750;711150;100M_61677_7111;88;2
183;6167750;711250;100M_61677_7112;9;0
183;6167750;711350;100M_61677_7113;92;0
183;6167750;711450;100M_61677_7114;78;5
183;6167750;711550;100M_61677_7115;19;0
183;6167750;711650;100M_61677_7116;29;0
183;6167750;711750;100M_61677_7117;20;2
183;6167750;711850;100M_61677_7118;25;1
183;6167750;711950;100M_61677_7119;30;0
183;6167750;712050;100M_61677_7120;41;0
183;6167750;712150;100M_61677_7121;25;2
183;6167750;712250;100M_61677_7122;32;0
183;6167750;712350;100M_61677_7123;4;1
183;6167750;713150;100M_61677_7131;0;0
183;6167750;713250;100M_61677_7132;0;8
183;6167750;713350;100M_61677_7133;0;22
183;6167750;713450;100M_61677_7134;2;0
183;6167750;713550;100M_61677_7135;6;0
167;6167750;718350;100M_61677_7183;0;55
167;6167750;718450;100M_61677_7184;0;78
167;6167750;718750;100M_61677_7187;0;45
167;6167750;719050;100M_61677_7190;0;38
167;6167750;719250;100M_61677_7192;0;119
167;6167750;719350;100M_61677_7193;0;158
167;6167750;719450;100M_61677_7194;0;2
167;6167750;719550;100M_61677_7195;0;5
167;6167750;719650;100M_61677_7196;0;7
167;6167750;719750;100M_61677_7197;0;1
185;6167750;725250;100M_61677_7252;12;0
185;6167750;725350;100M_61677_7253;36;0
185;6167750;725450;100M_61677_7254;41;2
185;6167750;725550;100M_61677_7255;28;1
185;6167750;725650;100M_61677_7256;15;1
185;6167750;725750;100M_61677_7257;15;1
185;6167750;725850;100M_61677_7258;7;0
185;6167750;727050;100M_61677_7270;2;1
155;6167750;729150;100M_61677_7291;18;0
155;6167750;729250;100M_61677_7292;7;4
155;6167750;729350;100M_61677_7293;10;2
155;6167750;729750;100M_61677_7297;4;2
155;6167750;730250;100M_61677_7302;7;1
155;6167750;730350;100M_61677_7303;9;0
155;6167750;730450;100M_61677_7304;8;7
155;6167750;730550;100M_61677_7305;37;6
155;6167750;730650;100M_61677_7306;29;1
155;6167750;730750;100M_61677_7307;24;2
155;6167750;730850;100M_61677_7308;10;26
155;6167750;730950;100M_61677_7309;11;0
155;6167750;731050;100M_61677_7310;22;5
155;6167750;731150;100M_61677_7311;28;2
169;6167850;700550;100M_61678_7005;4;0
169;6167850;700650;100M_61678_7006;12;0
169;6167850;700750;100M_61678_7007;25;8
169;6167850;700850;100M_61678_7008;22;0
169;6167850;700950;100M_61678_7009;13;0
169;6167850;701050;100M_61678_7010;9;4
183;6167850;709450;100M_61678_7094;6;0
183;6167850;709550;100M_61678_7095;25;2
183;6167850;709650;100M_61678_7096;21;0
183;6167850;709750;100M_61678_7097;5;0
183;6167850;710050;100M_61678_7100;13;0
183;6167850;710150;100M_61678_7101;55;0
183;6167850;710250;100M_61678_7102;96;5
183;6167850;710350;100M_61678_7103;36;1
183;6167850;710450;100M_61678_7104;62;0
183;6167850;710550;100M_61678_7105;74;0
183;6167850;710650;100M_61678_7106;27;0
183;6167850;710750;100M_61678_7107;211;4
183;6167850;710850;100M_61678_7108;137;6
183;6167850;710950;100M_61678_7109;237;4
183;6167850;711050;100M_61678_7110;134;1
183;6167850;711150;100M_61678_7111;249;9
183;6167850;711250;100M_61678_7112;20;0
183;6167850;711350;100M_61678_7113;18;0
183;6167850;711450;100M_61678_7114;103;0
183;6167850;711550;100M_61678_7115;130;2
183;6167850;711650;100M_61678_7116;58;1
183;6167850;711750;100M_61678_7117;25;6
183;6167850;711850;100M_61678_7118;38;1
183;6167850;711950;100M_61678_7119;30;0
183;6167850;712050;100M_61678_7120;29;2
183;6167850;712150;100M_61678_7121;33;0
183;6167850;712250;100M_61678_7122;22;2
183;6167850;712350;100M_61678_7123;1;0
183;6167850;713250;100M_61678_7132;2;8
183;6167850;713450;100M_61678_7134;0;4
183;6167850;713550;100M_61678_7135;1;0
167;6167850;717950;100M_61678_7179;0;154
167;6167850;718450;100M_61678_7184;0;46
167;6167850;718550;100M_61678_7185;0;13
167;6167850;718650;100M_61678_7186;0;27
167;6167850;718750;100M_61678_7187;0;33
167;6167850;718850;100M_61678_7188;0;7
167;6167850;718950;100M_61678_7189;0;363
167;6167850;719050;100M_61678_7190;0;26
167;6167850;719350;100M_61678_7193;0;32
167;6167850;719450;100M_61678_7194;0;20
167;6167850;719550;100M_61678_7195;0;90
167;6167850;719650;100M_61678_7196;0;9
167;6167850;719850;100M_61678_7198;0;102
185;6167850;725250;100M_61678_7252;10;0
185;6167850;725350;100M_61678_7253;35;1
185;6167850;725450;100M_61678_7254;17;0
185;6167850;725550;100M_61678_7255;33;1
185;6167850;725650;100M_61678_7256;35;7
185;6167850;725750;100M_61678_7257;31;0
185;6167850;725850;100M_61678_7258;14;14
185;6167850;725950;100M_61678_7259;3;130
185;6167850;726150;100M_61678_7261;0;2
185;6167850;726250;100M_61678_7262;0;2
185;6167850;727050;100M_61678_7270;2;0
155;6167850;729750;100M_61678_7297;4;2
155;6167850;729950;100M_61678_7299;2;0
155;6167850;730450;100M_61678_7304;0;44
155;6167850;730550;100M_61678_7305;0;54
155;6167850;730650;100M_61678_7306;10;0
155;6167850;730750;100M_61678_7307;25;1
155;6167850;730850;100M_61678_7308;41;1
155;6167850;730950;100M_61678_7309;30;3
155;6167850;731050;100M_61678_7310;18;1
155;6167850;731150;100M_61678_7311;31;0
169;6167950;699650;100M_61679_6996;3;1
169;6167950;699750;100M_61679_6997;0;10
169;6167950;700050;100M_61679_7000;4;0
169;6167950;700750;100M_61679_7007;2;0
169;6167950;700850;100M_61679_7008;8;1
169;6167950;700950;100M_61679_7009;4;0
169;6167950;702250;100M_61679_7022;3;0
169;6167950;702350;100M_61679_7023;3;1
183;6167950;708550;100M_61679_7085;3;1
183;6167950;708750;100M_61679_7087;4;0
183;6167950;709050;100M_61679_7090;1;0
183;6167950;709550;100M_61679_7095;27;7
183;6167950;709650;100M_61679_7096;34;0
183;6167950;709750;100M_61679_7097;28;1
183;6167950;709850;100M_61679_7098;21;0
183;6167950;709950;100M_61679_7099;30;0
183;6167950;710050;100M_61679_7100;17;0
183;6167950;710150;100M_61679_7101;57;3
183;6167950;710250;100M_61679_7102;77;3
183;6167950;710350;100M_61679_7103;80;5
183;6167950;710450;100M_61679_7104;36;0
183;6167950;710550;100M_61679_7105;63;1
183;6167950;710650;100M_61679_7106;74;5
183;6167950;710750;100M_61679_7107;20;1
183;6167950;710850;100M_61679_7108;203;3
183;6167950;710950;100M_61679_7109;67;50
183;6167950;711150;100M_61679_7111;125;2
183;6167950;711250;100M_61679_7112;125;2
183;6167950;711350;100M_61679_7113;10;0
183;6167950;711450;100M_61679_7114;42;1
183;6167950;711550;100M_61679_7115;87;0
183;6167950;711650;100M_61679_7116;163;8
183;6167950;711750;100M_61679_7117;38;2
183;6167950;711850;100M_61679_7118;18;0
183;6167950;711950;100M_61679_7119;26;1
183;6167950;712050;100M_61679_7120;28;1
183;6167950;712150;100M_61679_7121;22;0
183;6167950;713250;100M_61679_7132;8;0
167;6167950;717550;100M_61679_7175;0;55
167;6167950;718350;100M_61679_7183;0;19
167;6167950;718550;100M_61679_7185;0;137
167;6167950;718750;100M_61679_7187;0;39
167;6167950;719050;100M_61679_7190;0;10
167;6167950;719150;100M_61679_7191;0;143
167;6167950;719250;100M_61679_7192;0;45
167;6167950;719750;100M_61679_7197;0;89
167;6167950;719850;100M_61679_7198;0;95
185;6167950;725250;100M_61679_7252;6;0
185;6167950;725350;100M_61679_7253;30;3
185;6167950;725450;100M_61679_7254;34;0
185;6167950;725550;100M_61679_7255;25;0
185;6167950;725650;100M_61679_7256;33;1
185;6167950;725750;100M_61679_7257;24;24
185;6167950;725850;100M_61679_7258;31;0
185;6167950;725950;100M_61679_7259;0;951
185;6167950;727050;100M_61679_7270;6;0
185;6167950;727150;100M_61679_7271;4;0
155;6167950;730450;100M_61679_7304;0;132
155;6167950;730550;100M_61679_7305;0;8
155;6167950;730650;100M_61679_7306;10;0
155;6167950;730750;100M_61679_7307;32;2
155;6167950;730850;100M_61679_7308;25;1
155;6167950;730950;100M_61679_7309;15;1
155;6167950;731050;100M_61679_7310;35;1
155;6167950;731150;100M_61679_7311;30;4
169;6168050;699350;100M_61680_6993;3;2
169;6168050;699450;100M_61680_6994;2;0
169;6168050;699750;100M_61680_6997;7;0
169;6168050;702250;100M_61680_7022;4;0
183;6168050;709150;100M_61680_7091;0;65
183;6168050;709550;100M_61680_7095;10;0
183;6168050;709650;100M_61680_7096;31;2
183;6168050;709750;100M_61680_7097;23;0
183;6168050;709850;100M_61680_7098;30;0
183;6168050;709950;100M_61680_7099;28;1
183;6168050;710050;100M_61680_7100;39;8
183;6168050;710150;100M_61680_7101;20;1
183;6168050;710250;100M_61680_7102;49;0
